review_id,product_id,date,rating,sentiment,platform,comment
R107668,PC004,2020-03-14,1.9,Negative,Official Store,"Harumnya tahan lama, suka banget!"
R107669,PC001,2020-09-22,2.7,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R107670,PC005,2023-12-15,3.0,Neutral,Official Store,"Harga sesuai, kualitas oke."
R107671,PC010,2023-11-15,2.7,Negative,Shopee,Wangi terlalu kuat untuk saya.
R107672,PC007,2022-08-28,2.0,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R107673,PC001,2021-09-17,1.7,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R107674,PC006,2023-10-30,3.7,Neutral,Instagram,Wangi terlalu kuat untuk saya.
R107675,PC008,2022-06-08,4.6,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R107676,PC012,2023-11-21,1.5,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R107677,PC009,2023-05-14,2.0,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R107678,PC004,2023-06-13,1.2,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R107679,PC001,2024-09-19,1.1,Negative,Official Store,"Harga sesuai, kualitas oke."
R107680,PC013,2023-11-28,1.8,Negative,Official Store,Wangi terlalu kuat untuk saya.
R107681,PC005,2023-04-05,2.3,Negative,Official Store,"Harga sesuai, kualitas oke."
R107682,PC002,2022-11-12,3.7,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R107683,PC013,2024-08-19,1.4,Negative,Instagram,"Harga sesuai, kualitas oke."
R107684,PC002,2023-11-18,4.2,Positive,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R107685,PC011,2022-01-06,4.4,Positive,Shopee,"Harumnya tahan lama, suka banget!"
R107686,PC010,2021-10-25,5.0,Positive,Official Store,Wangi terlalu kuat untuk saya.
R107687,PC008,2025-11-25,3.8,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R107688,PC010,2024-06-10,2.1,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R107689,PC005,2021-03-08,1.4,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R107690,PC015,2024-03-02,1.4,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R107691,PC001,2023-01-14,3.1,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman."
R107692,PC007,2020-06-20,2.9,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R107693,PC010,2024-04-22,3.6,Neutral,Instagram,"Harumnya tahan lama, suka banget!"
R107694,PC013,2023-12-05,3.4,Neutral,Shopee,"Harga sesuai, kualitas oke."
R107695,PC005,2025-01-28,4.9,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R107696,PC007,2025-07-21,1.5,Negative,Shopee,"Harga sesuai, kualitas oke."
R107697,PC010,2021-03-01,4.0,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R107698,PC005,2021-04-23,1.0,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R107699,PC014,2024-10-11,3.2,Neutral,Shopee,"Harga sesuai, kualitas oke."
R107700,PC007,2021-06-24,1.6,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R107701,PC010,2025-04-21,1.9,Negative,Shopee,"Harga sesuai, kualitas oke."
R107702,PC011,2023-11-26,3.2,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R107703,PC007,2025-11-28,4.7,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R107704,PC011,2020-04-01,2.7,Negative,Instagram,Wangi terlalu kuat untuk saya.
R107705,PC009,2022-05-10,3.0,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R107706,PC001,2020-10-20,2.8,Negative,Instagram,"Harga sesuai, kualitas oke."
R107707,PC008,2022-01-15,4.7,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R107708,PC001,2021-08-05,4.6,Positive,Tokopedia,"Harga sesuai, kualitas oke."
R107709,PC005,2022-01-30,3.6,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R107710,PC005,2023-11-19,1.5,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R107711,PC002,2023-01-12,3.0,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R107712,PC013,2021-04-12,3.4,Neutral,Shopee,Kemasan baru lebih ramah lingkungan.
R107713,PC015,2022-06-28,1.3,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R107714,PC013,2024-05-02,3.4,Neutral,Instagram,"Harga sesuai, kualitas oke."
R107715,PC007,2024-05-02,2.9,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R107716,PC011,2022-12-03,4.7,Positive,Tokopedia,Kemasan baru lebih ramah lingkungan.
R107717,PC011,2023-05-13,3.8,Neutral,Shopee,Wangi terlalu kuat untuk saya.
R107718,PC014,2020-01-11,3.2,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R107719,PC007,2020-08-12,3.9,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.
R107720,PC002,2023-11-07,3.6,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman."
R107721,PC007,2023-09-18,4.4,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R107722,PC005,2025-09-22,4.4,Positive,Shopee,"Harga sesuai, kualitas oke."
R107723,PC002,2025-04-12,3.1,Neutral,Shopee,Kemasan baru lebih ramah lingkungan.
R107724,PC009,2020-02-18,3.5,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.
R107725,PC001,2025-11-17,2.3,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R107726,PC008,2020-05-27,1.6,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R107727,PC009,2025-08-15,2.3,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R107728,PC011,2024-02-26,3.5,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.
R107729,PC012,2025-12-28,1.7,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R107730,PC007,2022-07-16,4.2,Positive,Instagram,Kemasan baru lebih ramah lingkungan.
R107731,PC009,2025-01-25,4.8,Positive,Tokopedia,"Harga sesuai, kualitas oke."
R107732,PC012,2023-02-17,2.2,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R107733,PC010,2025-06-28,1.4,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R107734,PC014,2025-08-04,4.5,Positive,Official Store,"Harga sesuai, kualitas oke."
R107735,PC005,2025-01-16,2.8,Negative,Shopee,Wangi terlalu kuat untuk saya.
R107736,PC012,2024-11-30,2.2,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R107737,PC013,2020-03-19,2.1,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R107738,PC009,2022-08-21,4.2,Positive,Instagram,Kemasan baru lebih ramah lingkungan.
R107739,PC001,2021-12-01,2.7,Negative,Official Store,Wangi terlalu kuat untuk saya.
R107740,PC015,2024-10-15,3.1,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman."
R107741,PC014,2025-10-10,2.5,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R107742,PC002,2022-08-24,2.1,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R107743,PC007,2025-03-11,2.5,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R107744,PC004,2021-01-21,2.7,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R107745,PC003,2022-05-02,1.2,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R107746,PC008,2020-05-28,1.3,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R107747,PC015,2024-04-08,1.2,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107748,PC012,2021-12-23,2.2,Negative,Official Store,"Harga sesuai, kualitas oke."
R107749,PC003,2021-09-24,3.8,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.
R107750,PC003,2023-09-29,4.6,Positive,Tokopedia,Wangi terlalu kuat untuk saya.
R107751,PC012,2021-08-22,1.8,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R107752,PC011,2024-03-18,2.2,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R107753,PC002,2025-07-09,1.2,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R107754,PC008,2023-10-30,2.5,Negative,Shopee,"Harga sesuai, kualitas oke."
R107755,PC005,2020-11-24,3.0,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R107756,PC005,2024-02-09,4.6,Positive,Official Store,"Harumnya tahan lama, suka banget!"
R107757,PC010,2021-06-23,2.3,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R107758,PC009,2024-07-03,2.2,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R107759,PC014,2020-09-30,4.7,Positive,Official Store,"Harumnya tahan lama, suka banget!"
R107760,PC010,2021-02-23,3.5,Neutral,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R107761,PC010,2024-12-06,1.7,Negative,Shopee,Wangi terlalu kuat untuk saya.
R107762,PC013,2024-12-28,4.6,Positive,Instagram,"Packaging bocor saat diterima, kurang aman."
R107763,PC015,2020-03-07,3.6,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R107764,PC002,2025-10-01,4.3,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107765,PC004,2025-02-18,1.1,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R107766,PC005,2025-12-13,3.4,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R107767,PC013,2024-07-26,2.5,Negative,Instagram,Wangi terlalu kuat untuk saya.
R107768,PC007,2020-03-27,1.1,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R107769,PC012,2022-01-04,2.2,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R107770,PC003,2024-09-12,3.7,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R107771,PC006,2020-03-06,4.1,Positive,Tokopedia,"Harumnya tahan lama, suka banget!"
R107772,PC014,2023-06-07,4.5,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R107773,PC010,2022-09-04,4.5,Positive,Instagram,"Kurang cocok di kulit saya, agak kering."
R107774,PC006,2025-03-12,3.1,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R107775,PC007,2022-07-12,1.9,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R107776,PC006,2020-01-25,2.3,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R107777,PC014,2020-06-18,2.8,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R107778,PC011,2022-01-30,1.9,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R107779,PC001,2022-12-27,3.9,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107780,PC006,2020-05-19,3.5,Neutral,Instagram,"Harumnya tahan lama, suka banget!"
R107781,PC014,2021-05-27,3.7,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R107782,PC013,2020-12-20,4.3,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107783,PC003,2023-05-10,3.7,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R107784,PC003,2025-07-14,3.4,Neutral,Shopee,"Harga sesuai, kualitas oke."
R107785,PC005,2025-12-19,2.1,Negative,Official Store,"Harumnya tahan lama, suka banget!"
R107786,PC002,2022-10-25,1.2,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R107787,PC009,2024-02-28,4.3,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R107788,PC008,2023-07-07,4.7,Positive,Tokopedia,"Harga sesuai, kualitas oke."
R107789,PC010,2024-08-03,1.7,Negative,Instagram,"Harga sesuai, kualitas oke."
R107790,PC012,2025-09-12,3.1,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R107791,PC005,2020-02-13,2.9,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R107792,PC005,2025-03-31,1.7,Negative,Instagram,Wangi terlalu kuat untuk saya.
R107793,PC002,2021-09-25,1.2,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R107794,PC006,2020-12-31,1.6,Negative,Shopee,"Harga sesuai, kualitas oke."
R107795,PC003,2025-04-11,1.4,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R107796,PC006,2021-10-17,1.3,Negative,Shopee,"Harga sesuai, kualitas oke."
R107797,PC015,2023-03-08,3.4,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering."
R107798,PC014,2025-04-02,3.9,Neutral,Instagram,"Harga sesuai, kualitas oke."
R107799,PC006,2025-10-23,3.0,Neutral,Instagram,"Kurang cocok di kulit saya, agak kering."
R107800,PC013,2025-07-05,2.4,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R107801,PC006,2025-10-28,2.1,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R107802,PC010,2024-04-10,3.8,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R107803,PC015,2024-09-15,3.4,Neutral,Shopee,"Harumnya tahan lama, suka banget!"
R107804,PC013,2025-05-09,4.2,Positive,Official Store,Kemasan baru lebih ramah lingkungan.
R107805,PC005,2024-12-23,2.0,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107806,PC005,2024-11-02,3.5,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R107807,PC006,2020-09-05,4.5,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R107808,PC013,2025-08-06,1.4,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R107809,PC004,2025-12-18,4.4,Positive,Shopee,"Harumnya tahan lama, suka banget!"
R107810,PC014,2022-04-14,5.0,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R107811,PC012,2021-05-12,3.5,Neutral,Instagram,Wangi terlalu kuat untuk saya.
R107812,PC013,2024-06-15,4.6,Positive,Shopee,Wangi terlalu kuat untuk saya.
R107813,PC011,2021-09-20,1.4,Negative,Official Store,Wangi terlalu kuat untuk saya.
R107814,PC008,2023-11-21,4.3,Positive,Instagram,"Harga sesuai, kualitas oke."
R107815,PC012,2021-09-25,1.4,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R107816,PC014,2023-10-27,4.5,Positive,Tokopedia,"Mudah dibeli saat promo, value for money."
R107817,PC002,2020-05-24,4.0,Positive,Tokopedia,Wangi terlalu kuat untuk saya.
R107818,PC008,2021-02-26,1.4,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R107819,PC008,2020-06-28,4.6,Positive,Official Store,"Mudah dibeli saat promo, value for money."
R107820,PC004,2023-06-20,3.5,Neutral,Instagram,"Kurang cocok di kulit saya, agak kering."
R107821,PC015,2022-07-14,3.5,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R107822,PC006,2020-10-19,1.8,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R107823,PC002,2024-08-05,4.0,Positive,Tokopedia,"Mudah dibeli saat promo, value for money."
R107824,PC015,2022-07-05,2.5,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R107825,PC014,2021-06-30,3.4,Neutral,Instagram,"Mudah dibeli saat promo, value for money."
R107826,PC004,2025-03-01,2.2,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R107827,PC002,2020-05-11,1.8,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R107828,PC009,2021-01-20,3.4,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R107829,PC006,2023-08-31,4.8,Positive,Shopee,"Harumnya tahan lama, suka banget!"
R107830,PC006,2021-08-20,3.0,Neutral,Instagram,"Kurang cocok di kulit saya, agak kering."
R107831,PC013,2020-09-28,1.5,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R107832,PC008,2024-05-01,4.6,Positive,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R107833,PC011,2022-07-24,1.8,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R107834,PC003,2025-05-13,5.0,Positive,Shopee,"Mudah dibeli saat promo, value for money."
R107835,PC011,2021-02-07,3.3,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R107836,PC012,2022-12-01,2.7,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R107837,PC014,2024-07-14,4.7,Positive,Tokopedia,Kemasan baru lebih ramah lingkungan.
R107838,PC003,2021-12-31,4.4,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R107839,PC011,2025-09-25,3.5,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R107840,PC010,2024-01-15,2.2,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R107841,PC014,2023-05-30,4.3,Positive,Instagram,"Kurang cocok di kulit saya, agak kering."
R107842,PC004,2023-07-25,3.8,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering."
R107843,PC008,2022-04-27,4.4,Positive,Tokopedia,Wangi terlalu kuat untuk saya.
R107844,PC003,2025-02-04,1.9,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R107845,PC007,2024-06-28,2.0,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R107846,PC010,2020-11-21,1.7,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R107847,PC010,2025-09-15,2.3,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R107848,PC010,2024-06-24,1.5,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R107849,PC015,2025-04-23,2.2,Negative,Shopee,Wangi terlalu kuat untuk saya.
R107850,PC012,2024-10-23,2.7,Negative,Official Store,"Harga sesuai, kualitas oke."
R107851,PC001,2025-06-01,2.4,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R107852,PC008,2024-10-27,1.1,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R107853,PC012,2022-02-15,4.7,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R107854,PC014,2025-05-28,4.7,Positive,Tokopedia,"Harga sesuai, kualitas oke."
R107855,PC009,2022-05-06,3.5,Neutral,Tokopedia,"Harga sesuai, kualitas oke."
R107856,PC010,2021-02-06,4.5,Positive,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R107857,PC002,2022-06-20,3.9,Neutral,Instagram,"Harumnya tahan lama, suka banget!"
R107858,PC015,2022-09-06,3.1,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R107859,PC007,2024-05-21,2.0,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R107860,PC008,2024-09-30,3.0,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R107861,PC010,2023-08-19,4.3,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R107862,PC012,2020-12-17,2.0,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R107863,PC005,2021-05-12,4.3,Positive,Instagram,"Harga sesuai, kualitas oke."
R107864,PC006,2023-08-08,2.3,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R107865,PC007,2021-07-24,4.4,Positive,Tokopedia,Kemasan baru lebih ramah lingkungan.
R107866,PC005,2023-01-29,4.5,Positive,Official Store,"Mudah dibeli saat promo, value for money."
R107867,PC009,2021-12-18,1.3,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R107868,PC004,2023-06-11,3.1,Neutral,Official Store,"Harga sesuai, kualitas oke."
R107869,PC011,2021-04-07,4.1,Positive,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R107870,PC013,2025-07-13,1.5,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R107871,PC010,2021-04-03,4.4,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R107872,PC002,2023-04-11,2.1,Negative,Shopee,"Harga sesuai, kualitas oke."
R107873,PC009,2023-06-18,1.1,Negative,Instagram,Wangi terlalu kuat untuk saya.
R107874,PC007,2022-05-01,3.9,Neutral,Shopee,Wangi terlalu kuat untuk saya.
R107875,PC008,2023-06-06,3.5,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.
R107876,PC006,2020-03-07,4.4,Positive,Tokopedia,Wangi terlalu kuat untuk saya.
R107877,PC003,2025-07-03,4.5,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R107878,PC010,2021-08-13,4.7,Positive,Tokopedia,"Harumnya tahan lama, suka banget!"
R107879,PC010,2020-07-02,1.7,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R107880,PC014,2021-09-15,3.4,Neutral,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R107881,PC006,2024-02-09,1.2,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R107882,PC003,2022-01-09,2.4,Negative,Official Store,Wangi terlalu kuat untuk saya.
R107883,PC014,2024-09-23,4.6,Positive,Official Store,"Harumnya tahan lama, suka banget!"
R107884,PC010,2021-06-03,1.4,Negative,Shopee,"Harga sesuai, kualitas oke."
R107885,PC004,2023-09-09,3.0,Neutral,Instagram,"Mudah dibeli saat promo, value for money."
R107886,PC002,2024-09-20,1.5,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R107887,PC008,2024-06-30,2.0,Negative,Shopee,Wangi terlalu kuat untuk saya.
R107888,PC008,2022-09-16,2.1,Negative,Shopee,"Harga sesuai, kualitas oke."
R107889,PC003,2024-07-28,4.4,Positive,Official Store,"Packaging bocor saat diterima, kurang aman."
R107890,PC012,2021-06-05,1.6,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R107891,PC007,2020-01-23,4.0,Positive,Official Store,Wangi terlalu kuat untuk saya.
R107892,PC012,2020-11-21,3.5,Neutral,Shopee,"Harumnya tahan lama, suka banget!"
R107893,PC013,2021-10-12,1.9,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R107894,PC004,2025-09-19,4.9,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R107895,PC010,2021-06-13,4.6,Positive,Tokopedia,Kemasan baru lebih ramah lingkungan.
R107896,PC008,2020-01-25,2.6,Negative,Instagram,"Harga sesuai, kualitas oke."
R107897,PC002,2025-07-31,2.4,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R107898,PC001,2024-09-13,3.4,Neutral,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R107899,PC002,2023-10-20,2.3,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R107900,PC007,2020-07-13,3.1,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R107901,PC011,2020-02-17,2.0,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R107902,PC004,2022-05-07,3.1,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.
R107903,PC003,2025-05-01,3.1,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering."
R107904,PC006,2022-10-02,4.0,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R107905,PC004,2020-08-27,1.5,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107906,PC015,2025-05-10,1.8,Negative,Instagram,"Harga sesuai, kualitas oke."
R107907,PC001,2020-11-05,2.7,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R107908,PC001,2025-03-06,2.3,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R107909,PC001,2023-08-22,3.4,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R107910,PC006,2020-04-06,3.9,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.
R107911,PC001,2022-10-11,2.3,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R107912,PC006,2022-10-22,3.4,Neutral,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R107913,PC010,2022-03-21,4.5,Positive,Instagram,Kemasan baru lebih ramah lingkungan.
R107914,PC006,2023-06-17,4.6,Positive,Official Store,Wangi terlalu kuat untuk saya.
R107915,PC006,2021-02-21,3.5,Neutral,Tokopedia,"Harga sesuai, kualitas oke."
R107916,PC012,2021-07-21,4.8,Positive,Shopee,Wangi terlalu kuat untuk saya.
R107917,PC004,2020-10-03,1.9,Negative,Shopee,Wangi terlalu kuat untuk saya.
R107918,PC006,2021-09-04,3.3,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R107919,PC007,2021-12-19,1.3,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R107920,PC010,2025-07-16,3.0,Neutral,Official Store,Wangi terlalu kuat untuk saya.
R107921,PC009,2021-10-02,3.8,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman."
R107922,PC005,2024-10-03,4.3,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107923,PC012,2023-11-08,1.4,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R107924,PC010,2022-04-13,2.4,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R107925,PC009,2021-04-22,2.4,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R107926,PC002,2022-03-29,1.5,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R107927,PC005,2024-12-15,2.3,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R107928,PC006,2023-03-08,3.5,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering."
R107929,PC012,2021-06-14,2.0,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R107930,PC009,2023-11-09,3.7,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R107931,PC005,2022-01-01,1.9,Negative,Shopee,"Harga sesuai, kualitas oke."
R107932,PC004,2025-04-11,2.2,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R107933,PC014,2024-09-20,1.1,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R107934,PC003,2025-10-07,1.4,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R107935,PC006,2024-01-28,3.1,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R107936,PC002,2025-03-14,4.7,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107937,PC012,2020-05-21,5.0,Positive,Instagram,Wangi terlalu kuat untuk saya.
R107938,PC011,2020-12-15,3.4,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R107939,PC011,2025-01-12,4.5,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R107940,PC002,2023-05-28,1.8,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R107941,PC015,2024-03-08,2.2,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R107942,PC013,2024-10-25,2.1,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R107943,PC009,2024-06-14,4.2,Positive,Official Store,"Packaging bocor saat diterima, kurang aman."
R107944,PC013,2020-02-05,2.3,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R107945,PC014,2021-05-29,2.6,Negative,Official Store,"Harga sesuai, kualitas oke."
R107946,PC001,2021-03-25,2.0,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R107947,PC008,2021-09-12,2.1,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R107948,PC004,2025-09-30,1.9,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R107949,PC002,2024-09-15,2.5,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R107950,PC006,2022-09-26,2.2,Negative,Shopee,"Harga sesuai, kualitas oke."
R107951,PC011,2022-08-27,4.8,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R107952,PC011,2024-09-06,1.5,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R107953,PC002,2025-12-20,2.4,Negative,Official Store,"Harga sesuai, kualitas oke."
R107954,PC013,2024-04-29,3.7,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R107955,PC013,2021-03-28,2.4,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
